Any,Ambit,Titularitat,Tipus,Edicio,NomDelFestival,DataInici,DataFi,Assistents_a_Barcelona,Assistents_fora_de_Barcelona,Espai,Organitzador,Notes_Dades
2022,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,3,"Biennal de pensament Ciutat Oberta ",11/10/2022,16/10/2022,22000,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona","Edició conjunta amb Palma de Mallorca i València."
2022,Música,"Titularitat privada",Festivals,15,"BIS Festival",5/11/2022,12/11/2022,350,,"Diversos espais de la ciutat","Associació Cultural BIS",
2022,Audiovisuals,"Consorci o fundació amb presència administracions públiques",Festivals,5,"Brain Film Fest",17/3/2022,20/2/2022,1798,100,"Centre de Cultura Contemporània de Barcelona. CCCB","Fund. Pasqual Maragall",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,9,"Brunch-in the City",1/3/2022,1/10/2022,200000,150000,"Diversos espais de la ciutat","Centris Events",
2022,Audiovisuals,"Titularitat privada",Festivals,10,"Choreoscope Barcelona Dance Film Festival",18/10/2022,31/12/2022,1320,1135,"Diversos espais de la ciutat","Associacio Choreoscope",
2022,Audiovisuals,"Ajuntament de Barcelona",Festivals,23,"Cicle de Cinema dels Drets dels Infants",6/11/2022,27/11/2022,5909,,"Cinemes Girona","Departament de Promoció de la Infància. Ajuntament de Barcelona",
2022,Audiovisuals,"Titularitat privada",Festivals,3,"Cinema a la fresca",15/7/2022,22/7/2022,97,,"Horts de Can Soler","Observatori de Vídeo No Identificat",
2022,Audiovisuals,Mixta,Festivals,11,"Cinema Alemany Actual",20/10/2022,6/11/2022,1850,,"Filmoteca de Catalunya","Goethe-Institut Barcelona (en col·laboració amb la Filmoteca de Catalunya)",
2022,Audiovisuals,"Titularitat privada",Festivals,11,"Cinema Lliure a la Platja. Mostra de cinema independent",7/7/2022,11/8/2022,12000,9000,"Platja de Sant Sebastià (Barceloneta)","Mago Audiovisual Production",
2022,"Arts escèniques","Ajuntament de Barcelona",Festivals,23,Circorts,17/6/2022,19/6/2022,3395,,"Plaça Ceràmica Vicens i Jardins Bacardí","Districte de les Corts. Ajuntament de Barcelona",
2022,"Multidisciplinaris i altres",Mixta,Festivals,5,Cìtric,19/2/2022,7/5/2022,1215,,"Ateneu Popular 9 Barris","Ateneu Popular 9 Barris",
2022,Música,"Titularitat privada",Festivals,29,"Ciutat Flamenco",20/5/2022,29/5/2022,1673,,"Diversos espais de la ciutat","Fund. Privada Taller de Músics",
2022,Lletres,"Titularitat privada",Fires,40,"Còmic Barcelona",6/5/2022,8/5/2022,110000,,"Fira Barcelona Montjuïc","Fed. d'Institucions Professionals del Còmic - FICOMIC",
2022,Música,"Titularitat privada",Festivals,,"Cruïlla Tardor",10/11/2022,3/12/2022,30000,,"Diversos espais de la ciutat","Barcelona Events Musicals",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,3,"Cruïlla XXS",21/5/2022,22/6/2022,33600,,"Antiga Fàbrica Estrella Damm, Westfield Glòries i el Poble Espanyol","Barcelona Events Musicals",
2022,Audiovisuals,"Titularitat privada",Festivals,12,"D'A Film Festival Barcelona",28/4/2022,8/5/2022,15500,1126,"Diversos espais de la ciutat",Noucinemart,
2022,"Arts escèniques","Ajuntament de Barcelona",Festivals,5,"Dansa. Quinzena Metropolitana",10/3/2022,27/3/2022,11775,14565,"Diversos espais de la ciutat i de l'Àrea Metropolitana","Institut de Cultura. Ajuntament de Barcelona",
2022,"Arts visuals","Titularitat privada",Festivals,6,"DART- Festival de Cinema Documental ",24/11/2022,11/12/2022,2842,,"Diversos espais de la ciutat","Associació Cultural Dart",
2022,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,11,"DAU Barcelona",19/11/2022,20/11/2022,30899,,"Fabra i Coats Fàbrica de Creació","Institut de Cultura. Ajuntament de Barcelona",
2022,Música,"Titularitat privada",Festivals,7,"DescoNNecta. Mostra de Música Jove",1/1/2022,31/1/2022,250,,"Diversos espais de la ciutat","Lluïsos de Gràcia",
2022,Audiovisuals,"Titularitat privada",Festivals,25,DocsBarcelona,18/5/2022,29/5/2022,3503,522,"Diversos espais de la ciutat","Planeta Med (Parallel40)",
2022,"Arts visuals","Titularitat privada",Festivals,26,"Drap-Art. Festival Internacional de Reciclatge Artístic de Catalunya",17/11/2022,21/12/2022,4950,,"Diversos espais de la ciutat","Associació Drap-Art",
2022,Música,"Titularitat privada",Festivals,24,"EH SONA! Festival de Música Basca a Barcelona",12/11/2022,12/11/2022,400,,"Jardins del Pou de la Figuera","Centre Cultural Euskal Etxea",
2022,Audiovisuals,"Titularitat privada",Festivals,15,"El Meu Primer Festival",5/11/2022,21/11/2022,11830,2880,"Diversos espais de la ciutat","Associació Cultural Modiband",
2022,Música,"Altres administracions públiques",Festivals,17,"Els vespres a la UB",5/7/2022,14/7/2022,1800,,"Finca Pedro Pons de la Universitat de Barcelona","Universitat de Barcelona",
2022,Música,"Altres administracions públiques",Festivals,7,"Els vespres d'hivern",4/2/2022,25/2/2022,2000,,"Paranimf de la Universitat de Barcelona","Universitat de Barcelona",
2022,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,12,Endorfines,30/6/2022,21/7/2022,420,,"Centre Cultural La Farinera del Clot","Centre Cultural La Farinera del Clot. Ajuntament de Barcelona",
2022,"Arts visuals","Ajuntament de Barcelona",Festivals,12,Enfocats,5/5/2022,25/6/2022,185,,"Centre Cívic Pati Llimona","Centre Cívic Pati Llimona. Ajuntament de Barcelona",
2022,"Arts escèniques","Titularitat privada",Festivals,21,"Escena Poblenou",20/10/2022,23/10/2022,2800,,"Diversos espais del Poble Nou","Assoc. Festival de creació contemporània Escena Poblenou",
2022,Música,"Titularitat privada",Festivals,13,Festigàbal,19/8/2022,20/8/2022,1500,,"Centre Cívic La Sedeta",Heliogàbal,
2022,Lletres,"Titularitat privada",Festivals,8,"Festival Alcools",18/1/2022,20/12/2022,244,,"Diversos espais de la ciutat","Fund. Sala Beckett / Obrador Internacional de Dramatúrgia",
2022,Audiovisuals,"Titularitat privada",Festivals,13,"Festival Antic Horror Picture Show",30/10/2022,31/10/2022,160,,"Antic Teatre","Antic Horror Picture Show",
2022,Música,"Titularitat privada",Festivals,1,"Festival Boca",10/9/2022,10/9/2022,160,,"Centre de Cultura Contemporània de Barcelona. CCCB","Assoc. Nou Pop",
2022,Música,"Titularitat privada",Festivals,,"Festival Cara - B",30/9/2022,1/10/2022,,,"Parc del Fòrum","Assoc. Isla Elefante Projectes Culturals",
2022,Música,"Titularitat privada",Festivals,,"Festival Cruïlla",6/7/2022,9/7/2022,72000,,"Parc del Fòrum","Barcelona Events Musicals",
2022,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,16,"Festival d'estiu LLIMONADES",30/6/2022,16/7/2022,949,,"Diversos espais de la ciutat","Centre Cívic Pati Llimona. Ajuntament de Barcelona",
2022,"Arts escèniques","Ajuntament de Barcelona",Festivals,17,"Festival Dansat",15/10/2022,23/10/2023,818,,"Diversos espais de la ciutat","N54 Produccions",
2022,Música,"Titularitat privada",Festivals,20,"Festival de Blues de Barcelona",7/1/2022,31/12/2022,6400,,"Diversos espais de la ciutat","Assoc. Capibola Blues",
2022,Audiovisuals,"Titularitat privada",Festivals,19,"Festival de Cinema i Drets Humans de Barcelona",1/12/2022,10/12/2022,,,"Diversos espais de la ciutat","Ass. Derechos en Acción",
2022,Audiovisuals,"Titularitat privada",Festivals,4,"Festival de Cinema jove de Barcelona u22",14/9/2022,18/9/2022,1945,,"Fundació Joan Miró","Assoc. Letto",
2022,Audiovisuals,"Titularitat privada",Festivals,24,"Festival de Cinema Jueu de Barcelona",6/10/2022,20/11/2022,1500,180,"Diversos espais de la ciutat","Ass. festival de cinema jueu de Barcelona",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,20,"Festival de Cultura Raval(s)",2/11/2022,6/11/2022,2000,,"Diversos espais del barri del Raval","Fundació Tot Raval",
2022,Música,"Titularitat privada",Festivals,5,"Festival de Fado",14/7/2022,15/7/2022,1932,,"Diversos espais de la ciutat","ALTO E BOM SOM",
2022,"Arts escèniques","Titularitat privada",Festivals,12,"Festival de Titelles de Barcelona",19/2/2022,27/2/2022,5551,,"Poble Espanyol","Poble Espanyol de Montjuïc","En aquesta edició s'ha celebrat un format ""xs"" del festival."
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,3,"Festival Dona Crea - Crea Mujer",2/12/2022,30/12/2022,,,"Centre Cívic Besòs","Mercè Espelleta i Imma Manresa",
2022,"Arts escèniques","Titularitat privada",Festivals,18,"Festival elPetit",12/11/2022,27/11/2022,4896,5347,"Diversos espais de la ciutat","Rialles Espectacles Infantils i Juvenils",
2022,Música,"Consorci o fundació amb presència administracions públiques",Festivals,6,"Festival Emergents Barcelona",10/2/2022,13/2/2022,2454,,L'Auditori,"Consorci de L'Auditori i l'Orquestra",
2022,Música,"Titularitat privada",Festivals,35,"Festival Folk Internacional Tradicionàrius",14/1/2022,8/4/2022,9000,1000,"Diversos espais de la ciutat","Assoc. Cultural per la Tradició Musical TRAM",
2022,"Arts escèniques","Titularitat privada",Festivals,,"Festival IF Barcelona",5/11/2022,20/11/2022,,,"Diversos espais de la ciutat","Associació Interseccions",
2022,Audiovisuals,"Titularitat privada",Festivals,20,"Festival In-Edit",27/10/2022,6/11/2022,30000,,"Cinemes Aribau ","Athletic Promotions 2005, SL.",
2022,Audiovisuals,"Titularitat privada",Festivals,10,"Festival Inclús",29/11/2022,5/12/2022,2337,,"Diversos espais de la ciutat","Associació Inclús",
2022,Música,"Titularitat privada",Festivals,57,"Festival Internacional de Cant Coral a Barcelona",4/7/2022,9/7/2022,1500,1000,"Diversos espais de la ciutat","FCEC - Fed. Catalana dEntitats Corals",
2022,Audiovisuals,"Titularitat privada",Festivals,6,"Festival Internacional de Cine de Barcelona - Sant Jordi",21/4/2022,29/4/2022,17000,,"Diversos espais de la ciutat","ESPECTARAMA S.A.",
2022,Audiovisuals,"Titularitat privada",Festivals,,"Festival Internacional de cine Nunes",13/12/2022,17/12/2022,,,"Cine Nunes",A.I.P.D.A.,
2022,Música,"Titularitat privada",Festivals,4,"Festival Internacional de Guitarra ""Ferran Sor""",5/7/2022,10/7/2022,590,,"Conservatori Municipal de Música de Barcelona","Societat Sor de Barcelona",
2022,"Arts escèniques","Titularitat privada",Festivals,17,"Festival Internacional de Putxinel·lis d'Hivern",7/10/2022,30/10/2022,792,,"Teatre La Puntual","Teatre La Puntual",
2022,Música,"Titularitat privada",Festivals,10,"Festival Jardins de Pedralbes",7/6/2022,24/7/2022,90000,,"Jardins de Pedralbes","Concert Studio",
2022,Música,"Titularitat privada",Festivals,32,"Festival l'Hora del Jazz. Memorial Tete Montoliu",11/9/2022,20/10/2022,3600,2100,"Diversos espais de la ciutat","Assoc. de Músics de Jazz i Música Moderna de Catalunya (AMJM)",
2022,Música,"Titularitat privada",Festivals,27,"Festival LEM",6/10/2022,29/10/2022,1347,,"Diversos espais de la ciutat","Gràcia Territori Sonor",
2022,Lletres,"Consorci o fundació amb presència administracions públiques",Festivals,6,"Festival Literatura en Trànsit",28/9/2022,1/10/2022,320,,"Diversos espais de la ciutat","Biblioteques de Barcelona",
2022,Música,"Consorci o fundació amb presència administracions públiques",Festivals,4,"Festival Llums d'Antiga",20/4/2022,5/5/2022,1120,,"Diversos espais de la ciutat","Consorci de L'Auditori i l'Orquestra",
2022,Música,"Titularitat privada",Festivals,18,"Festival Maestros de la Guitarra",1/1/2022,31/12/2022,50000,,"Diversos espais de la ciutat","POEMA (Producció i Interpretació d'Espectacles Musicals i Artístics)",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,6,"Festival Matsuri",4/6/2022,5/6/2022,,,"Moll de la Fusta","Assoc. de Cultura Japonesa",
2022,Audiovisuals,Mixta,Festivals,28,"Festival Miniput",26/11/2022,26/11/2022,900,,"Centre de Cultura Contemporània de Barcelona. CCCB","Universitat Pompeu Fabra (UPF), Televisió de Catalunya (TVC), betevé, RTVE Catalunya, Universitat Autònoma de Barcelona (UAB), Tecnocampus de Mataró i CCCB",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,11,"Festival Mixtur",1/1/2022,31/12/2022,2090,,"Diversos espais de la ciutat","Assoc. Col·lectiu Mixtur",
2022,"Arts escèniques","Titularitat privada",Festivals,13,"Festival Mutis. Festival de Teatre Independent de Barcelona",17/3/2022,3/4/2022,1050,150,"Diversos espais de la ciutat","Asoc. La Coquera",
2022,"Arts escèniques","Titularitat privada",Festivals,9,"Festival Pindoles",10/6/2022,12/6/2022,950,120,"Diversos espais de la ciutat","Cultura Tangent",
2022,Audiovisuals,"Titularitat privada",Festivals,2,"Festival Rellisquin",29/9/2022,2/10/2022,,,"MUHBA Oliva Artés","Taula Eix Pere IV",
2022,"Arts escèniques","Consorci o fundació amb presència administracions públiques",Festivals,11,"Festival Sâlmon d'Arts Vives de Barcelona",9/2/2022,20/2/2022,4444,,"Diversos espais de la ciutat","Salmon associació cultural",
2022,Lletres,"Titularitat privada",Festivals,9,"Festival Sant Jordi de Nadal",26/11/2022,27/11/2022,8527,,"Antiga Fàbrica Estrella Damm",TRESC,
2022,Música,"Titularitat privada",Festivals,10,"Festival Talent",17/6/2022,30/9/2022,1520,600,"Diversos espais de la ciutat","Fund. Privada Taller de Músics",
2022,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,6,"Festival Tangent",29/6/2022,22/7/2022,2883,,"Diversos espais de la ciutat","Districte de l'Eixample. Ajuntament de Barcelona",
2022,"Arts escèniques","Titularitat privada",Festivals,1,"Festival TRO",5/11/2022,19/11/2022,,,"Fundació Joan Brossa - Centre de les Arts Lliures","Edicions Poncianes",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,1,"Festival Ubeat Live",1/7/2022,3/7/2022,,,"Fira Barcelona Gran Via","Mediapro i Liga de Videojuegos Profesional",
2022,Audiovisuals,"Titularitat privada",Festivals,5,"Festival Wallay!",18/5/2022,16/10/2022,,,"Diversos espais de la ciutat","Catalunya Film Festivals",
2022,"Arts escèniques","Ajuntament de Barcelona",Festivals,,"Festivalet Sant Martí de circ",30/7/2022,27/8/2022,,,"Barris Besòs i Maresme","Pla de Barris. Ajuntament de Barcelona",
2022,Audiovisuals,"Altres administracions públiques",Fires,,"FFLASH-HUB, Film Festivals Learning and Sharing HUB",21/9/2022,23/9/2022,,,"Disseny Hub Barcelona","Catalunya Film Festivals",
2022,"Arts escèniques","Ajuntament de Barcelona",Festivals,19,"Fica't al SAT!",21/1/2022,13/5/2022,1732,,"SAT! Sant Andreu Teatre","N54 Produccions",
2022,Lletres,"Titularitat privada",Fires,71,"Fira del Llibre d'Ocasió Antic i Modern",17/9/2022,2/10/2022,,,"Diversos espais de la ciutat","Gremi de Llibreters de Vell de Catalunya",
2022,Lletres,"Titularitat privada",Fires,2,"Fira del Llibre Únic",11/6/2022,11/6/2022,500,,"Fàbrica Lehmann","Editorial Comanegra",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,3,"Fixing the Future",16/9/2022,17/9/2022,,,"Centre de Cultura Contemporània de Barcelona. CCCB","Atlas of the Future",
2022,Lletres,Mixta,Festivals,1,"FLIB. Festival de Literatura Italiana a Barcelona",29/9/2022,2/10/2022,610,,"Diversos espais de la ciutat","Biblioteques de Barcelona i Assoc. Cultural Le Nuvole",
2022,Lletres,"Titularitat privada",Festivals,13,"Flic. Festival de literatures i arts infantil i juvenil",6/2/2022,15/11/2022,7000,10000,"Diversos espais de la ciutat",Tantàgora,
2022,Audiovisuals,"Titularitat privada",Festivals,17,"Flux. Festival de Vídeo d'Autor",7/2/2022,18/12/2022,1300,,"Diversos espais de la ciutat","Habitual Video Team",
2022,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,46,"Grec Festival de Barcelona",29/6/2022,6/8/2022,109991,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona",
2022,Música,"Ajuntament de Barcelona",Festivals,,"Guineueta Lliure i Tropical",23/7/2022,23/7/2022,,,"La Masia de la Guineueta","Casal de Joves Guineueta",
2022,Música,"Titularitat privada",Festivals,33,"Guitar Bcn",28/1/2022,26/10/2022,58319,,"Diversos espais de la ciutat","The Project Music Company",
2022,Música,"Titularitat privada",Festivals,6,"Hivernacle Pop Up Club Barcelona",1/10/2022,1/12/2022,15000,,"Poble Espanyol","Centris Events",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,12,"HOP Festival. Festival de Danses Urbanes",1/9/2022,31/12/2022,8000,,"Diversos espais de la ciutat","El Generador Art i Creació Cultural",
2022,Lletres,"Ajuntament de Barcelona",Festivals,1,"Il·luLola. Festival d¿il·lustració infantil i juvenil",27/5/2022,28/5/2022,1234,,"Diversos espais de la ciutat","Centre Cívic Urgell. Ajuntament de Barcelona",
2022,Audiovisuals,"Titularitat privada",Festivals,2,"IMPACTE! Festival de Cinema i Drets Humans de Catalunya",7/4/2022,24/4/2022,520,210,"Diversos espais de la ciutat","Assoc. Impacte. Cinema i Drets Humans",
2022,Audiovisuals,"Titularitat privada",Festivals,15,"IndiFest Festival de Cinema Indígena de Barcelona",12/10/2022,21/10/2022,1063,370,"Diversos espais de la ciutat","AlterNativa Intercanvi amb Pobles Indígenes",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,9,"INFLUX Festival. Vídeo a Escena",7/11/2022,17/11/2022,225,,"Antic Teatre","Habitual Video Team",
2022,"Arts escèniques","Titularitat privada",Festivals,1,"Inrisus, Festival d'Humor de Barcelona",16/3/2022,20/3/2022,,,"Diversos espais de la ciutat","In Risus Festival",
2022,"Arts visuals","Titularitat privada",Festivals,3,"International Festival on Experimental Photography",1/7/2022,26/7/2022,226,,"Diversos espais de la ciutat","Assoc. Experimentalphotofestival",
2022,Audiovisuals,"Titularitat privada",Fires,,"ISE. Integrated Systems Europe",10/5/2022,13/5/2022,,43691,"Fira Barcelona Gran Via","Integrated Systems Events","Segon any que se celebra a Barcelona. El 2021 es va celebrar una edició híbrida (presencial-virtual), com a conseqüència de la covid-19."
2022,"Multidisciplinaris i altres","Titularitat privada",Fires,27,"ISEA. International Symposium on Electronic Art",10/6/2022,16/6/2022,,,"Fira Barcelona Gran Via","ISEA International","Primera vegada que aquesta fira internacional se celebra a la ciutat de Barcelona."
2022,Música,"Titularitat privada",Fires,4,"Jazz I am",24/3/2022,26/3/2022,225,,"Diversos espais de la ciutat","Fund. Privada Taller de Músics",
2022,Música,"Titularitat privada",Festivals,9,"Jazzing Festival",2/9/2022,5/9/2022,4600,,"Diversos espais de la ciutat","Assoc. Sant Andreu Jazz Band",
2022,Lletres,Mixta,Festivals,1,"KMAmèrica. Festival de Literatura Llatinoamericana de Barcelona",16/6/2022,19/6/2022,711,,"Diversos espais de la ciutat","Casa Amèrica Catalunya i Biblioteques de Barcelona",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,5,"Kronos Art BCN",10/1/2022,20/12/2022,8000,,"Palau Robert","Asoc. ANT cultura y arte 2018",
2022,Audiovisuals,"Titularitat privada",Festivals,29,"L'Alternativa. Festival de Cinema Independent de Barcelona",18/11/2022,4/12/2022,11000,,"Diversos espais de la ciutat","La Fàbrica de Cinema Alternatiu",
2022,"Arts escèniques","Titularitat privada",Festivals,8,"L'Altre Festival",10/6/2022,12/6/2022,4800,,"Diversos espais de la ciutat","Assoc. Socio Cultural l'Altre Festival",
2022,Música,"Ajuntament de Barcelona",Festivals,6,"L'Estiu, al Pati!",2/7/2022,17/7/2022,,,"Seu del Districte de Nou Barris","Districte de Nou Barris. Ajuntament de Barcelona",
2022,Audiovisuals,"Titularitat privada",Festivals,4,"La GRAN Pantalla",28/6/2022,3/7/2022,2600,,"Diversos espais de la ciutat","Assoc. Cultural elParlante",
2022,Audiovisuals,"Titularitat privada",Festivals,10,"La mida no importa. Festival Internacional de Curtmetratges al Raval",20/1/2022,22/1/2022,,,"Diversos espais de la ciutat","Ass. SLOWCUrT i Casal del barri del Raval",
2022,Música,"Titularitat privada",Festivals,,"La Pedrera Jazz",2/6/2022,29/7/2022,,,"La Pedrera","Fund. Catalunya - La Pedrera",
2022,Lletres,"Titularitat privada",Festivals,6,"La setmana de l'àlbum",4/11/2022,13/11/2022,830,720,"Diversos espais de la ciutat","Asoc. de Editores de Libros Álbum",
2022,"Multidisciplinaris i altres","Titularitat privada",Festivals,27,"La Setmana de la Ciència ",11/11/2022,20/11/2022,,,"Diversos espais de la ciutat","Fundació Recerca",
2022,Audiovisuals,"Titularitat privada",Festivals,1,"LATcinema Fest",31/3/2022,4/4/2022,661,,"Diversos espais de la ciutat","Casa Amèrica Catalunya",
2022,Música,"Altres administracions públiques",Festivals,8,"Les nits del Palau Güell",7/7/2022,28/7/2022,200,,"Terrat del Palau Güell","Palau Güell",
2022,Lletres,"Titularitat privada",Fires,40,Liber,5/10/2022,7/10/2022,8500,,"Diversos espais de la ciutat","Fira de Barcelona i Fed. Gremis d'Editors de Catalunya","Se celebra un any a Madrid i un a Barcelona."
2022,Lletres,"Titularitat privada",Fires,8,Literal,19/5/2022,22/5/2022,9000,,"Diversos espais de la ciutat","KULT (Cultura21 SCCL)",
2022,Lletres,"Consorci o fundació amb presència administracions públiques",Festivals,1,"Liternatura. Festival de Literatura de Natura",8/10/2022,9/10/2022,592,,"Biblioteca Collserola ¿ Josep Miracle ","Biblioteques de Barcelona",
2022,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,11,"Llum BCN",4/2/2022,6/2/2022,100000,,"Diversos espais del Districte de Sant Martí","Institut de Cultura. Ajuntament de Barcelona",
2022,"Arts visuals","Titularitat privada",Fires,20,"Loop Fair",15/11/2022,17/11/2022,4530,,"Hotel Almanac","Screen Projects",
2022,"Arts visuals","Titularitat privada",Festivals,20,"Loop Festival",8/11/2022,20/11/2022,52000,,"Diversos espais de la ciutat","Screen Projects",
2022,"Arts escèniques","Titularitat privada",Festivals,13,"Màgicus. Festival de Màgia Jove de Barcelona",1/1/2022,31/12/2022,340,,"Teatre dels Lluïsos de Gràcia","Lluïsos de Gràcia",
2022,Música,"Titularitat privada",Festivals,6,"Mahou Rock&Grill",30/6/2022,25/9/2022,8800,,"Poble Espanyol","Poble Espanyol de Montjuïc",
2022,Lletres,"Titularitat privada",Fires,28,"Manga Barcelona",8/12/2022,11/12/2022,163000,,"Fira Barcelona Gran Via","Fed. d'Institucions Professionals del Còmic - FICOMIC",
2022,Audiovisuals,"Consorci o fundació amb presència administracions públiques",Festivals,8,"Manifestos Filmics Feministes",30/9/2022,1/10/2022,255,,"Centre de Cultura Contemporània de Barcelona. CCCB","Mostra Internacional de Films de Dones de Barcelona",
2022,Audiovisuals,Mixta,Festivals,34,"Marató de Cinema Fantàstic i de Terror de Sants",22/11/2022,27/11/2022,278,,"Centre Cívic Cotxeres de Sants","Secretariat d'Entitats de Sants, Hostafrancs i la Bordeta",
