Any,Ambit,Titularitat,Tipus,Edicio,NomDelFestival,DataInici,DataFi,Assistents_a_Barcelona,Assistents_fora_de_Barcelona,Espai,Organitzador,Notes_Dades
2014,Lletres,"Ajuntament de Barcelona",Festivals,17,"Barcelona Poesia",14/5/2014,20/5/2014,4236,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,2,"Barcelona Surf Festival ",2/6/2014,13/6/2014,1200,,"Museu Marítim de Barcelona i Sala Apolo","AGÈNCIA DIVE",
2014,Música,"Titularitat privada",Festivals,4,"Barcelona, Gardel, Buenos Aires",19/7/2014,29/7/2014,,,"Diversos espais de la ciutat","ZOOM IN SA - Rafael Veljanovich",
2014,Música,"Titularitat privada",Festivals,19,BarnaSants,23/1/2014,14/4/2014,9741,,"Diversos espais de la ciutat","Assoc. Promotora de la Fundació Autoria",
2014,Audiovisuals,"Ajuntament de Barcelona",Festivals,5,"BCN Sports Film",7/5/2014,10/5/2014,2800,,"Museu Olímpic i Sala Àmbit Cultural Corte Inglés","Fundació Barcelona Olímpica",
2014,Lletres,"Ajuntament de Barcelona",Festivals,9,"BCNegra. Trobada de Novel·la Negra de Barcelona",30/1/2014,8/2/2014,9762,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,7,"Besmina. Festival d'Art Jove al Carrer",6/6/2014,3/7/2014,360,,"Diversos espais de la ciutat","Centre Cívic Besòs",
2014,Música,"Titularitat privada",Festivals,2,"Bona Nit Barcelona",18/7/2014,19/7/2014,,,"Poble Espanyol i Centre d'Arts Santa Mònica","Fundació Bona Nit Barcelona",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,1,"Brunch Electronik",16/3/2014,18/5/2014,9000,,CCCB,"Piknic Electronik Barcelona",
2014,Música,"Titularitat privada",Festivals,4,"Cau d'Orella",15/3/2014,22/3/2014,,,"Diversos espais de la ciutat","Assoc. Cau d'Orella",
2014,Audiovisuals,"Titularitat privada",Festivals,2,"Choreoscope Barcelona Dance Film Festival",16/10/2014,17/10/2014,450,,"Diversos espais de la ciutat","Assoc. Choreoscope",
2014,Audiovisuals,"Ajuntament de Barcelona",Festivals,,"Cicle de Cinema de Dones",27/1/2014,17/12/2014,936,,"Cinemes Boliche","CIRD. Centre d'Informació i Recursos per a les Dones",
2014,Audiovisuals,"Titularitat privada",Festivals,3,"Cinema Lliure a la Platja. Mostra de cinema independent",17/7/2014,24/8/2014,10000,,"Platja de Sant Sebastià","Mago Audiovisual Production",
2014,"Arts escèniques","Ajuntament de Barcelona",Festivals,15,Circorts,3/10/2014,12/10/2014,,,"Diversos espais de la ciutat","Ajuntament de Barcelona",
2014,Música,"Titularitat privada",Festivals,21,"Ciutat Flamenco",22/5/2014,25/5/2014,7500,,"Mercat de les Flors i Metro","Taller de Músics",
2014,Lletres,"Titularitat privada",Fires,32,"Còmic Barcelona",15/5/2014,18/5/2014,106000,,"Fira de Barcelona",Ficòmic,
2014,Lletres,"Titularitat privada",Festivals,8,"Como Pedro por mi casa",10/11/2014,15/11/2014,600,,"Diversos espais de la ciutat","Julia Pelletier",
2014,Música,"Titularitat privada",Festivals,3,Connexions,10/10/2014,21/11/2014,5000,,"Diversos espais de la ciutat","Taller de Músics",
2014,Audiovisuals,"Titularitat privada",Festivals,17,"Curt Ficcions Barcelona",18/11/2014,20/11/2014,,,"Cinema Texas","Curt Ficcions",
2014,Audiovisuals,"Titularitat privada",Festivals,4,"D'A Film Festival Barcelona",25/4/2014,4/5/2014,10000,,"Diversos espais de la ciutat",Noucinemart,
2014,"Arts escèniques","Titularitat privada",Festivals,6,"Dansa Ara",30/10/2014,27/11/2014,464,,"La Pedrera","Fundació Catalunya - La Pedrera",
2014,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,3,"DAU Barcelona",13/12/2014,14/12/2014,14100,,"Fabra i Coats","Institut de Cultura. Ajuntament de Barcelona",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,20,DeProp,20/3/2014,10/4/2014,1052,,"La Pedrera","Fundació Catalunya - La Pedrera",
2014,Audiovisuals,"Titularitat privada",Festivals,11,"Diàspora. Mostra de Cinema Colombià",10/10/2014,26/10/2014,2487,,"Diversos espais de la ciutat","Imago Gestiona",
2014,"Arts visuals","Titularitat privada",Festivals,2,"DOCfield. Festival de Fotografia Documental",19/5/2014,31/7/2014,,,"Diversos espais de la ciutat","Photographic Social Vision",
2014,Audiovisuals,"Titularitat privada",Festivals,17,DocsBarcelona,26/5/2014,1/6/2014,5445,,"Diversos espais de la ciutat","Paral·lel 40",
2014,"Arts visuals","Titularitat privada",Festivals,11,"Drap-Art. Festival Internacional de Reciclatge Artístic de Catalunya",19/12/2014,31/12/2014,9636,,CCCB,Drap-Art,
2014,Música,"Titularitat privada",Festivals,17,"EH SONA! Festival de Música Basca a Barcelona",24/10/2014,6/12/2014,2000,,"Diversos espais de la ciutat","Centre Cultural Euskal Etxea Barcelona",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,2,"El Dia Minimúsica",6/4/2014,6/4/2014,1500,,"Fabra i Coats","Minimúsica ",
2014,Audiovisuals,"Titularitat privada",Festivals,7,"El Meu Primer Festival",15/11/2014,30/11/2014,10420,,"Diversos espais de la ciutat","Assoc. Isla Elefante Projectes Culturals",
2014,Música,"Titularitat privada",Festivals,16,"Els Grans del Gospel",7/12/2014,23/12/2014,2073,,"Diversos espais de la ciutat","The Project Music Company",
2014,Música,"Consorci o fundació amb presència administracions públiques",Festivals,6,Emergència!,15/2/2014,15/2/2014,1370,,CCCB,CCCB,
2014,Música,"Ajuntament de Barcelona",Festivals,3,"Ermessenda Pop Festival",14/6/2014,14/6/2014,,,,"Centre Cívic d'Urgell",
2014,"Arts escèniques","Titularitat privada",Festivals,13,"Escena Poblenou",23/10/2014,26/10/2014,4000,,"Diversos espais de la ciutat","Assoc. Festival de Creació Contemporània Poblenou",
2014,Música,"Titularitat privada",Festivals,14,"Europa i els Seus Cants. Festival Internacional de Cant Popular",18/9/2014,18/9/2014,250,,"Esglesia del Pi de Barcelona","Assoc. Internazionale Amici della Fondazione Pro Musica e Arte Sacra",
2014,"Arts visuals","Titularitat privada",Festivals,1,"European Creativity Festival",6/11/2014,8/11/2014,350,,"Edifici Disseny Hub Barcelona","Arts Directors Club of Europe (ADCE)",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,4,"FADfest. The festival of all design",25/6/2014,10/7/2014,39202,,"Edifici Disseny Hub Barcelona",FAD,
2014,"Arts visuals","Titularitat privada",Festivals,20,"Fem Art",9/10/2014,31/10/2014,480,,"Ca la Dona","Col·lectiu FemArt",
2014,Música,"Titularitat privada",Festivals,9,Festigàbal,17/8/2014,19/8/2014,6600,,"plaça Rovira i Trias","Assoc. Cultural Heliogàbal",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,2,Festiu,5/7/2014,27/7/2014,969,,"Diversos espais de la ciutat","Assoc. Cultural ATTO",
2014,Audiovisuals,"Titularitat privada",Festivals,5,"Festival Antic Horror Picture Show",31/10/2014,31/10/2014,80,,"Antic Teatre","Antic Teatre i Guillem Puig",
2014,"Multidisciplinaris i altres","Consorci o fundació amb presència administracions públiques",Festivals,13,"Festival Àsia",18/9/2014,24/9/2014,12000,,"Diversos espais de la ciutat","Casa Àsia",
2014,"Arts escèniques","Titularitat privada",Festivals,7,"Festival Barcelona en Butoh",10/11/2014,16/11/2014,,,,"Assoc. Cultural Cos Transitori",
2014,Audiovisuals,"Ajuntament de Barcelona",Festivals,11,"Festival Barcelona VisualSound",6/5/2014,16/5/2014,1751,,"Diversos espais de la ciutat","Ajuntament de Barcelona",
2014,Música,"Titularitat privada",Festivals,24,"Festival Cante Flamenco de la Mina",5/7/2014,5/7/2014,5000,,"Parc del Besos","Centro Cultural Gitano de la Mina",
2014,"Multidisciplinaris i altres","Altres administracions públiques",Festivals,4,"Festival Catalunya Celta",18/7/2014,19/7/2014,,,"Centre Cívic Can Basté","Assoc. Catalunya Celta",
2014,Música,"Titularitat privada",Festivals,11,"Festival Coral Cantate Barcelona",17/10/2014,20/10/2014,350,,"Poble Espanyol","Music Contact International i Viatges Blanda",
2014,Música,"Titularitat privada",Festivals,7,"Festival Cruïlla",12/7/2014,14/7/2014,41000,,"Parc del Fòrum","Barcelona Events Musicals SL",
2014,"Arts escèniques","Ajuntament de Barcelona",Festivals,10,"Festival Dansat",23/4/2014,27/4/2014,506,,SAT,"saT! Sant Andreu Teatre",
2014,Música,"Titularitat privada",Festivals,12,"Festival de Blues de Barcelona",4/7/2014,13/7/2014,2500,,"Diversos espais de la ciutat","Assoc. Capibola Blues",
2014,Audiovisuals,"Titularitat privada",Festivals,2,"Festival de Cinema Alemany",13/6/2014,15/6/2014,670,,"Cinemes Girona","Paco Poch Cinema",
2014,Audiovisuals,"Titularitat privada",Festivals,5,"Festival de Cinema en Creative Commons de Barcelona. BccN",5/6/2014,8/6/2014,1600,,"Diversos espais de la ciutat","Assoc. Panorama 180",
2014,Audiovisuals,"Titularitat privada",Festivals,11,"Festival de Cinema i Drets Humans de Barcelona",22/10/2014,7/11/2014,12000,,"Diversos espais de la ciutat","Drets en acció",
2014,Audiovisuals,"Titularitat privada",Festivals,16,"Festival de Cinema Jueu de Barcelona",10/6/2014,15/6/2014,,,"Institut Francès i pl. Sant Felip Neri","Assoc. Festival de Cinema Jueu a Barcelona",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,12,"Festival de Cultura Raval(s)",13/11/2014,15/11/2014,9300,,"Diversos espais de la ciutat","Fundació Tot Raval",
2014,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,,"Festival de la Ciència",4/6/2014,20/6/2014,29073,,,"Institut de Cultura. Ajuntament de Barcelona",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,3,"Festival de Murals de La Escocesa",26/9/2014,28/9/2014,450,,"Diversos espais de la ciutat",PROVISIONAL,
2014,Música,"Ajuntament de Barcelona",Festivals,19,"Festival de Música als Parcs",1/6/2014,28/8/2014,,,"Diversos espais de la ciutat","Ajuntament de Barcelona",
2014,"Arts escèniques","Titularitat privada",Festivals,5,"Festival de Titelles de Barcelona",22/3/2014,23/3/2014,4066,,"Poble Espanyol","PEMSA SAU",
2014,Lletres,"Titularitat privada",Festivals,7,"Festival del Llibre d'Artista i la Petita Edició",17/4/2014,1/12/2014,,,"Diversos espais de la ciutat",ILDE,
2014,Música,"Titularitat privada",Festivals,15,"Festival del Mil·lenni",1/1/2014,23/5/2014,22000,,"Diversos espais de la ciutat","Concert Studio",
2014,Música,"Titularitat privada",Festivals,16,"Festival del Mil·lenni",2/11/2014,31/12/2014,14000,,"Diversos espais de la ciutat","Concert Studio",
2014,"Arts escèniques","Titularitat privada",Festivals,10,"Festival elPetit",8/11/2014,23/11/2014,2714,,"Mercat de les Flors",Imaginart,
2014,Música,"Ajuntament de Barcelona",Festivals,15,"Festival Flamenco Nou Barris",3/7/2014,5/7/2014,1800,,"Patí de la Seu del districte de Nou Barris","Assoc. Promotora per a la Fundació Catalunya Arte Flamenco",
2014,Música,"Titularitat privada",Festivals,27,"Festival Folk Internacional Tradicionàrius",10/1/2014,11/4/2014,13000,,"Centre Artesà Tradicionàrius i l'Auditori de Barcelona","Assoc. Cultural TRAM",
2014,Audiovisuals,"Titularitat privada",Festivals,12,"Festival In-Edit",23/10/2014,2/11/2014,29000,,"Diversos espais de la ciutat","Inedit Producciones",
2014,Audiovisuals,"Titularitat privada",Festivals,2,"Festival Inclús",29/11/2014,30/11/2014,320,,"Antic Teatre","Assoc. Inclús",
2014,Música,"Titularitat privada",Festivals,2,"Festival Internacional de Boleros",5/6/2014,15/6/2014,,,"Sala Jamboree","Comunicamanagers & Mas i Mas",
2014,Música,"Titularitat privada",Festivals,49,"Festival Internacional de Cant Coral a Barcelona",7/7/2014,13/7/2014,3000,,"Diversos espais de la ciutat","Federació Catalana d'Entitats Corals",
2014,Audiovisuals,"Titularitat privada",Festivals,4,"Festival Internacional de cine Nunes",9/12/2014,14/12/2014,1000,,"Cinemes Girona i Restaurant Entresuelo",A.I.P.D.A.,
2014,Audiovisuals,"Titularitat privada",Festivals,14,"Festival Internacional de Cinema Gai i Lèsbic de Barcelona",17/10/2014,26/10/2014,3522,,"Filmoteca de Catalunya i Casa Amèrica Catalunya","Assoc. Cultural FICGLB",
2014,"Arts escèniques","Titularitat privada",Festivals,10,"Festival Internacional de Putxinel·lis d'Hivern",28/11/2014,31/12/2014,1063,,"La Puntual","Teatre La Puntual SL",
2014,Música,"Titularitat privada",Festivals,2,"Festival Jardins de Pedralbes",12/6/2014,10/7/2014,28000,,"Jardins del Palau Reial de Pedralbes","Concert Studio",
2014,Música,"Titularitat privada",Festivals,24,"Festival l'Hora del Jazz. Memorial Tete Montoliu",7/9/2014,30/9/2014,5000,,"Diversos espais de la ciutat","Assoc. de Músics de Jazz i Música Moderna de Catalunya",
2014,Música,"Titularitat privada",Festivals,19,"Festival LEM",9/10/2014,19/12/2014,2499,,"Diversos espais de la ciutat","Gràcia Territori Sonor",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,2,"Festival Mixtur",24/4/2014,26/4/2014,500,,"Fabra i Coats","Assoc. Col·lectiu Mixtur",
2014,Música,"Titularitat privada",Festivals,25,"Festival MPB. Festival de Música Popular de Barcelona",15/10/2014,16/11/2014,7500,,"Diversos espais de la ciutat","Zingaria Produccions SL",
2014,Música,"Altres administracions públiques",Festivals,4,"Festival Pròxims",18/7/2014,18/7/2014,2200,,CCCB,"Producciones Animadas",
2014,"Arts escèniques","Titularitat privada",Festivals,2,"Festival Rei de la Màgia",2/10/2014,5/10/2014,367,,"Teatre Museu. Rei de la Màgia","El rei de la màgia",
2014,"Arts escèniques","Consorci o fundació amb presència administracions públiques",Festivals,3,"Festival Sâlmon d'Arts Vives de Barcelona",27/11/2014,7/12/2014,2659,,"El Mercat de les Flors i Graner","Mercat de les Flors i Graner",
2014,"Arts escèniques","Titularitat privada",Festivals,11,"Festival Shakespeare",23/10/2014,29/10/2014,2000,,"Diversos espais de la ciutat","Assoc. Festival Shakespeare",
2014,"Arts escèniques","Titularitat privada",Festivals,9,"Festival TANTAdansa",14/5/2014,25/5/2014,310,,"Teatre Tantarantana","Teatre Tantarantana",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,2,"Festival Vèrtex BCN",12/12/2014,14/12/2014,820,,"Diversos espais de la ciutat","Qadar Produccions Culturals",
2014,Audiovisuals,"Titularitat privada",Festivals,4,"Film & Cook. Festival de Cinema i Gastronomia",22/11/2014,23/11/2014,,,"Cinemes Aribau Club","Fundación Cultura y Gastronomía",
2014,Lletres,"Titularitat privada",Fires,63,"Fira del Llibre d'Ocasió Antic i Modern",19/9/2014,5/10/2014,,,"Passeig de Gràcia","Gremi de Llibreters de Vell de Catalunya",
2014,Lletres,"Titularitat privada",Festivals,4,"Flic. Festival de literatures i arts infantil i juvenil",1/1/2014,1/2/2014,,,"Diversos espais de la ciutat","Assoc. Tantàgora Serveis Culturals",
2014,Lletres,"Titularitat privada",Festivals,5,"Flic. Festival de literatures i arts infantil i juvenil",1/12/2014,31/12/2014,8000,,"Diversos espais de la ciutat","Assoc. Tantàgora Serveis Culturals",
2014,Audiovisuals,"Titularitat privada",Festivals,9,"Flux. Festival de Vídeo d'Autor",3/2/2014,30/11/2014,2000,,"Arts Santa Mònica i Antic Teatre","Habitual Video Team",
2014,Audiovisuals,"Consorci o fundació amb presència administracions públiques",Festivals,11,Gandules,5/8/2014,21/8/2014,4882,,"Diversos espais de la ciutat",CCCB,
2014,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,38,"Grec Festival de Barcelona",30/6/2014,30/7/2014,80635,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona",
2014,Música,"Titularitat privada",Festivals,25,"Guitar Bcn",20/2/2014,5/7/2014,31087,,"Diversos espais de la ciutat","The Project Music Company",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,11,"Hipnotik Festival",13/9/2014,13/9/2014,6407,,CCCB,"Hipnotik Factory",
2014,Audiovisuals,"Titularitat privada",Festivals,6,"ImagineIndia Film Festival Barcelona",17/5/2014,31/5/2014,,,,"Asian Films",
2014,Música,"Titularitat privada",Festivals,6,"IN-SOMNI. Festival Itinerant de Música Independent de Catalunya",14/2/2014,15/2/2014,650,,"Diversos espais de la ciutat","Assoc. Cultural de l'Individu Ocult Mag",
2014,Audiovisuals,"Titularitat privada",Festivals,8,"IndiFest Festival de Cinema Indígena de Barcelona",13/11/2014,16/11/2014,,,,"Alternativa Intercanvi amb Pobles Indígenes",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,1,"INFLUX Festival. Vídeo a Escena",3/10/2014,19/10/2014,500,,"Antic Teatre","Habitual Video Team",
2014,Música,"Titularitat privada",Festivals,1,"Jazzing Festival",25/9/2014,28/9/2014,6500,,"Diversos espais de la ciutat","Assoc. Sant Andreu Jazz Band i Dte. de Sant Andreu",
2014,Audiovisuals,"Titularitat privada",Festivals,21,"L'Alternativa. Festival de Cinema Independent de Barcelona",17/11/2014,23/11/2014,,,"CCCB, Institut Francès i Filmoteca de Catalunya","La Fàbrica de Cinema Alternatiu de Barcelona",
2014,Música,"Titularitat privada",Festivals,14,"La Pedrera Jazz",19/6/2014,6/9/2014,8352,,"La Pedrera","Fundació Catalunya - La Pedrera",
2014,Música,"Titularitat privada",Festivals,1,"Lapsus Festival",4/4/2014,5/4/2014,700,,CCCB,"Lapsus Arts, SL",
2014,Lletres,"Titularitat privada",Fires,32,Liber,30/9/2014,3/10/2014,,,"Fira de Barcelona","Federació de Gremis d'Editors d'Espanya",
2014,Música,"Titularitat privada",Festivals,2,"LIED Festival Victoria de los Ángeles",3/10/2014,11/10/2014,1200,,"Sant Pau Recinte Modernista i ESMUC","Fund. Victoria de los Ángeles",
2014,Lletres,"Titularitat privada",Festivals,10,"Literaldia. L'Euskal Herria d'avui, en la literatura",23/4/2014,28/5/2014,300,,"Centre Cultural Euskal Etxea i SAT","Centre Cultural Euskal Etxea Barcelona",
2014,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,3,"Llum BCN",7/2/2014,9/2/2014,,,"Diversos espais","Institut de Cultura. Ajuntament de Barcelona",
2014,"Arts visuals","Titularitat privada",Fires,,"Loop Fair",5/6/2014,7/6/2014,,,"Diversos espais de la ciutat","Screen Projects S.L.",
2014,"Arts visuals","Titularitat privada",Festivals,12,"Loop Festival",29/5/2014,7/6/2014,110000,,"Diversos espais de la ciutat","Screen Projects S.L.",
2014,"Arts escèniques","Titularitat privada",Festivals,5,"Màgicus. Festival de Màgia Jove de Barcelona",17/10/2014,19/10/2014,1000,,"Lluïsos de Gràcia i Espai Jove la Fontana","Lluïsos de Gràcia",
2014,Música,"Titularitat privada",Festivals,31,"Maig Coral del Barcelonès",4/5/2014,7/6/2014,1000,,"Diversos espais de la ciutat","Federació Catalana d'Entitats Corals",
2014,Lletres,"Titularitat privada",Fires,20,"Manga Barcelona",30/10/2014,2/11/2014,130000,,"Fira de Barcelona",Ficòmic,
2014,Audiovisuals,Mixta,Festivals,26,"Marató de Cinema Fantàstic i de Terror de Sants",17/11/2014,22/11/2014,2536,,"Centre Cívics Cotxeres Sants","Aj. de BCN i Secretariat d'Entitats de Sants, Hostafrancs i la Bordeta",
2014,Música,"Titularitat privada",Festivals,12,"Mas i Mas Festival",27/7/2014,31/8/2014,31000,,"Diversos espais de la ciutat","Pelaimas, SL",
2014,Audiovisuals,"Titularitat privada",Festivals,6,"Mecal Air",6/6/2014,4/10/2014,10200,,"Poble Espanyol","Assoc.  Mecal",
2014,Audiovisuals,"Altres administracions públiques",Festivals,1,"Mecal Rooftop",13/9/2014,13/9/2014,200,,"Hotel Silken Diagonal Barcelona","Assoc.  Mecal",
2014,Audiovisuals,"Titularitat privada",Festivals,16,"Mecal. Festival Internacional de Curtmetratges de Barcelona",6/3/2014,30/3/2014,14700,,"Diversos espais de la ciutat","Assoc.  Mecal",
2014,"Arts escèniques","Ajuntament de Barcelona",Festivals,5,"Mercè Arts de Carrer. MAC",19/9/2014,24/9/2014,224078,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona",
2014,Música,"Titularitat privada",Festivals,19,"Minifestival de Música i Cultura Independent de Barcelona",22/2/2014,22/2/2014,400,,"Espais Jove les Bases","Assoc.  Minifestival de Música Independent",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,4,MIRA,6/11/2014,11/11/2014,4000,,,"NEW MEDIA ARTS S.L",
2014,Audiovisuals,"Titularitat privada",Festivals,4,"MIRADOCS. Barcelona Mirades Documentals",15/1/2014,24/1/2014,475,,"Casa Elizalde","Cineclub Barcelona Espai de Cinema",
2014,Lletres,"Ajuntament de Barcelona",Festivals,10,"Món Llibre",12/4/2014,13/4/2014,21000,,"MACBA, CCCB","Institut de Cultura. Ajuntament de Barcelona",
2014,Audiovisuals,"Titularitat privada",Festivals,3,"Mostra de Cinema Italià de Barcelona. MCIB",12/12/2014,18/12/2014,,,"Cines Verdi i Verdi Park","Istituto Luce Cinecittà",
2014,Audiovisuals,"Titularitat privada",Festivals,4,"Mostra de Curtmetratge per la Identitat-Catalunya",3/12/2014,5/12/2014,,,"Casa Amèrica Catalunya i Cinemes Girona","Assoc. Crear per la Identitat i la Memòria",
2014,Audiovisuals,"Titularitat privada",Festivals,13,"Mostra de Curtmetratges Dr. Mabuse",17/5/2014,31/5/2014,600,,"Diversos espais de la ciutat","La Jarra Azul",
2014,"Arts escèniques","Titularitat privada",Festivals,19,"Mostra de Teatre de Barcelona",6/10/2014,29/10/2014,577,,"Teatre del Raval",Artípolis,
2014,Audiovisuals,"Titularitat privada",Festivals,19,"Mostra FIRE!! de cinema LGTBI de Barcelona",2/7/2014,13/7/2014,6155,,"Institut Francès de Barcelona i CCCB","Casal Lambda",
2014,Audiovisuals,"Titularitat privada",Festivals,22,"Mostra Internacional de Films de Dones de Barcelona",1/3/2014,31/12/2014,5281,,"Diversos espais de la ciutat","Drac Màgic. Cooperativa de Promoció de Mitjans Audiovisuals",
2014,"Arts escèniques","Titularitat privada",Festivals,9,"Mostra Laboratori d'Arts Escèniques Tísner",2/10/2014,4/10/2014,193,,"Centre Cívic Cotxeres de Borrell","Centre Cívic Cotxeres Borrell",
2014,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,9,"Mostra Sonora i Visual",3/6/2014,7/6/2014,2500,,"Convent de Sant Agustí i TMB","Convent de Sant Agustí",
2014,Lletres,"Titularitat privada",Festivals,5,"Munt de Mots. Festival de Narració Oral de Barcelona",20/10/2014,25/10/2014,2647,,"Diversos espais de la ciutat","Assoc.  Munt de Paraules",
2014,Música,Mixta,Festivals,12,"Músics al Metro de Barcelona",20/12/2014,20/12/2014,,,"Estació de plaça Universitat","TMB i AMUC BCN",
2014,Música,"Titularitat privada",Festivals,5,"MUTEK Barcelona",5/3/2014,8/3/2014,6000,,"Diversos espais de la ciutat","Assoc. MUTEK.es",
2014,Audiovisuals,"Titularitat privada",Festivals,3,"NonStop Barcelona Animació",12/5/2014,18/5/2014,1500,,"Diversos espais de la ciutat","Assoc. Art NonStop",
2014,"Arts escèniques","Titularitat privada",Festivals,14,"Novembre Vaca",5/11/2014,28/11/2014,,,,"Projecte Vaca",
2014,"Arts escèniques","Titularitat privada",Festivals,3,"Noves Escenes, Noves Mirades",6/2/2014,5/3/2014,309,,"La Pedrera","Fundació Catalunya - La Pedrera",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,6,"nunOff. Festival de Creació Emergent de Barcelona",8/7/2014,18/7/2014,2000,,"nunArt Guinardó",nunArt,
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,14,OFFF,15/5/2014,17/5/2014,2250,,DHUB,"99 Produccions S.L.",
2014,"Arts visuals","Titularitat privada",Festivals,4,"OjodePez Photo Meeting Barcelona",11/6/2014,13/6/2014,,,"La Virreina Centre de la Imatge","La Fàbrica i La Virreina Centre de la Imatge",
2014,Audiovisuals,"Titularitat privada",Festivals,15,OVNI,27/2/2014,2/3/2014,1720,,CCCB,"OVNI. Observatori de Vídeo No Identificat",
2014,"Arts escèniques","Titularitat privada",Festivals,1,"PIIGS. Festival de Dramatúrgia sobre la Crisi",7/7/2014,13/7/2014,372,,"Nau Ivanow","Assoc. Catalana Perpetuum Mobile",
2014,"Multidisciplinaris i altres","Titularitat privada",Festivals,3,"Piknic Electronik",1/6/2014,14/9/2014,,,"Jardins Joan Brossa","Piknic Electronik Barcelona",
