Any,Ambit,Titularitat,Tipus,Edicio,NomDelFestival,DataInici,DataFi,Assistents_a_Barcelona,Assistents_fora_de_Barcelona,Espai,Organitzador,Notes_Dades
2019,Audiovisuals,"Titularitat privada",Festivals,21,"Mecal. Festival Internacional de Curtmetratges de Barcelona",28/3/2019,14/4/2019,14000,,"Diversos espais de la ciutat","Assoc.  Mecal",
2019,"Multidisciplinaris i altres","Consorci o fundació amb presència administracions públiques",Festivals,2,MemeFest,30/11/2019,30/11/2019,486,,CCCB,CCCB,
2019,"Arts escèniques","Ajuntament de Barcelona",Festivals,10,"Mercè Arts de Carrer. MAC",20/9/2019,24/9/2019,273262,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona",
2019,Música,"Titularitat privada",Festivals,24,"Minifestival de Música i Cultura Independent de Barcelona",19/1/2019,15/2/2019,520,,"Espai Jove Les Basses i auditori FNAC L?Illa","Assoc.  Minifestival de Música Independent",
2019,"Multidisciplinaris i altres","Titularitat privada",Festivals,9,MIRA,5/11/2019,9/11/2019,10000,,"Fabra i Coats: Fàbrica de Creació","NEW MEDIA ARTS S.L",
2019,Audiovisuals,"Titularitat privada",Festivals,9,"MIRADOCS. Barcelona Mirades Documentals",23/1/2019,1/2/2019,,,"Centre Cultural Casa Elizalde","Cineclub Barcelona Espai de Cinema",
2019,Lletres,"Ajuntament de Barcelona",Festivals,15,"Món Llibre",6/4/2019,7/4/2019,20000,,"CCCB, MACBA, Pl. de Joan Coromines","Institut de Cultura. Ajuntament de Barcelona",
2019,Audiovisuals,"Titularitat privada",Festivals,5,"Moritz Feed Dog",28/3/2019,31/3/2019,5815,,"Aribau Multicines","Inedit Producciones",
2019,Audiovisuals,"Ajuntament de Barcelona",Festivals,22,"Mostra d'audiovisuals i fotografia de muntanya",9/3/2019,20/9/2019,2500,,"Centre Cultural la Farinera del Clot i Centre Cívic Can Felipa","Centre cultural la Farinera del Clot, Agrupació Excursionista Icària,  Colla Excursionista La Senyer",
2019,Audiovisuals,"Titularitat privada",Festivals,13,"Mostra de cinema àrab I mediterrani de Catalunya",7/11/2019,17/11/2019,1560,,"Filmoteca de Catalunya",SODEPAU,
2019,Audiovisuals,"Altres administracions públiques",Festivals,16,"Mostra de cinema espiritual de Catalunya",15/11/2019,30/11/2019,3450,1620,"Filmoteca de Catalunya","Generalitat de Catalunya",
2019,Audiovisuals,"Titularitat privada",Festivals,7,"Mostra de Cinema Italià de Barcelona. MCIB",13/12/2019,17/12/2019,,,"Cinemes Verdi","Istituto Luce Cinecittà",
2019,Audiovisuals,"Titularitat privada",Festivals,18,"Mostra de Curtmetratges Dr. Mabuse",1/6/2019,16/6/2019,450,,"Diversos espais de la ciutat","La Jarra Azul",
2019,"Arts escèniques","Titularitat privada",Festivals,24,"Mostra de Teatre de Barcelona",7/10/2019,12/11/2019,774,,"Teatre del Raval",Artípolis,
2019,Audiovisuals,"Titularitat privada",Festivals,24,"Mostra FIRE!! de cinema LGTBI de Barcelona",7/6/2019,17/6/2019,6350,750,"Institut français-Barcelone","Casal Lambda",
2019,Audiovisuals,"Titularitat privada",Festivals,27,"Mostra Internacional de Films de Dones de Barcelona",15/2/2019,10/12/2019,16434,2500,"Diversos espais de la ciutat","Drac Màgic. Cooperativa de Promoció de Mitjans Audiovisuals",
2019,Audiovisuals,"Titularitat privada",Festivals,6,"Muestra de Cine Día de Brasil ",12/9/2019,17/9/2019,377,,"Cinemes Girona ",Diversia,
2019,Lletres,"Titularitat privada",Festivals,10,"Munt de Mots. Festival de Narració Oral de Barcelona",14/10/2019,26/10/2019,2007,104,"Diversos espais de la ciutat","Assoc.  Munt de Paraules",
2019,Música,"Consorci o fundació amb presència administracions públiques",Festivals,7,"Músiques Sensibles",11/10/2019,15/12/2019,,,"Palau de la Música Catalana","Palau de la Música Catalana",
2019,Música,"Titularitat privada",Festivals,10,"MUTEK Barcelona",6/3/2019,10/3/2019,7500,,"Diversos espais de la ciutat ","Assoc. MUTEK.es",
2019,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,4,"Nits al Castell",1/6/2019,29/6/2019,2580,,"Castell de Montjuïc","Castell de Montjuïc ",
2019,Música,"Titularitat privada",Festivals,,"Nits amb Ritme",14/6/2019,27/9/2019,,,"Casa de les Punxes","Casa de les Punxes",
2019,Música,"Titularitat privada",Festivals,,"Nits de Blues",27/6/2019,29/8/2019,,,"Poble Espanyol",.,
2019,Audiovisuals,"Titularitat privada",Festivals,10,"NonStop Barcelona Animació",28/3/2019,31/3/2019,1400,,"Arts Santa Monica, MACBA","Assoc. Art NonStop",
2019,"Arts escèniques","Titularitat privada",Festivals,20,"Novembre Vaca",20/11/2019,13/12/2019,,,,"Projecte Vaca",
2019,"Arts escèniques","Titularitat privada",Festivals,8,"Noves Escenes, Noves Mirades",2/5/2019,23/5/2019,253,,"La Pedrera","Fundació Catalunya - La Pedrera",
2019,"Multidisciplinaris i altres","Titularitat privada",Festivals,11,"nunOff. Festival de Creació Emergent de Barcelona",8/7/2019,13/7/2019,394,,"Claustre de l'Oratori de Sant Felip Neri",nunArt,
2019,Música,"Titularitat privada",Festivals,4,"Off Sónar",18/7/2019,21/7/2019,30000,,"Poble Espanyol","Grup Centris",
2019,"Multidisciplinaris i altres","Titularitat privada",Festivals,19,OFFF,25/4/2019,27/4/2019,5000,,"Museu del Disseny","99 Produccions S.L.",
2019,Audiovisuals,"Titularitat privada",Festivals,,"Offside Fest ",1/6/2019,9/6/2019,,,"Diversos espais de la ciutat",.,
2019,Audiovisuals,"Titularitat privada",Festivals,2,Ohlalà!,13/3/2019,19/3/2019,3100,,"Institut français-Barcelona i Cinemes Texas","Oh là là Associació Cultural",
2019,Música,"Titularitat privada",Festivals,,"Ombra Festival",29/11/2019,30/11/2019,,,,"WeAreWe I Oráculo Records",
2019,Audiovisuals,"Ajuntament de Barcelona",Festivals,3,"Pantalla Barcelona",6/6/2019,23/7/2019,1569,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona",
2019,Audiovisuals,"Ajuntament de Barcelona",Festivals,4,"Pantalla Barcelona",3/10/2019,13/12/2019,1114,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona",
2019,"Multidisciplinaris i altres","Titularitat privada",Festivals,4,PedreraArtlab,22/3/2019,30/4/2019,1362,,"La Pedrera","Fundació Catalunya - La Pedrera",
2019,"Multidisciplinaris i altres","Titularitat privada",Festivals,7,"Poblenou Open Day",4/5/2019,4/5/2019,15000,,"Diversos espais de la ciutat","Poblenou Urban District",
2019,"Multidisciplinaris i altres","Titularitat privada",Festivals,6,"Poblenou Open Night",22/11/2019,22/11/2019,18000,,"Diversos espais de la ciutat","Poblenou Urban District",
2019,Música,"Titularitat privada",Festivals,19,"Primavera Sound",27/5/2019,2/6/2019,220000,,"Parc del Fòrum","Primavera Sound",
2019,"Multidisciplinaris i altres","Consorci o fundació amb presència administracions públiques",Festivals,8,"Primera Persona",10/5/2019,11/5/2019,1340,,CCCB,CCCB,
2019,Lletres,"Titularitat privada",Festivals,2,"Qlit. Festival de Literatura Queer",13/11/2019,17/11/2019,200,,"Centre LGTBI Barcelona","Assoc. Escriptors en Llengua Catalana",
2019,"Arts escèniques","Titularitat privada",Festivals,3,"RBLS Festival Teatre Jove ",4/11/2019,9/11/2019,800,,"Teatre Tantarantana, Teatre CCCB","Associació Lonestar Cultura",
2019,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,5,"Recorreguts Sonors: Accions i Mutacions Sonores",19/11/2019,23/11/2019,530,,"Centre Cívic Convent de Sant Agustí","Convent de Sant Agustí",
2019,Música,"Titularitat privada",Festivals,6,"Reggaeton Beach Festival (RBF)",13/7/2019,13/7/2019,,,"Platja del Fòrum","Live Nation",
2019,Audiovisuals,"Titularitat privada",Festivals,,Reteena,7/12/2019,8/12/2019,,,"Fabra i Coats: Fàbrica de Creació","RETEENA Assoc. Cultural",
2019,"Arts visuals","Titularitat privada",Festivals,7,Revela'T,7/6/2019,16/6/2019,,15000,"Passeig Colom de Barcelona","Associació Fotogràfica Espaifoto",
2019,"Arts escèniques","Titularitat privada",Festivals,4,"Riu Estiu. Festival d'Humor d'Estiu de Barcelona",29/6/2019,31/8/2019,,,"Poble Espanyol",.,
2019,Música,"Titularitat privada",Festivals,8,ROCKPELSXUKLIS,18/5/2019,28/12/2019,4000,500,"Pla de Montbau",AFANOC,
2019,"Arts escèniques",Mixta,Festivals,5,Rombic,26/4/2019,27/4/2019,500,,"Ateneu Popular 9 Barris","Ateneu Popular 9 Barris i Associació Titellaire de Roquetes",
2019,Audiovisuals,"Titularitat privada",Festivals,5,"Rueda. Festival Internacional de Cinema Ciclista",12/9/2019,14/9/2019,,,"Zumzeig Cinema","Rueda Film Festival",
2019,Audiovisuals,"Titularitat privada",Festivals,17,"Sala Montjuïc",28/6/2019,2/8/2019,33600,,"Castell de Montjuïc","Assoc. Cultural Modiband",
2019,"Multidisciplinaris i altres","Titularitat privada",Festivals,16,"Sant Jordi al Raval",23/4/2019,23/4/2019,3900,,"Plaça dels Àngels","Fundació Tot Raval",
2019,Música,Mixta,Festivals,12,"Say it Loud",18/10/2019,26/10/2019,715,,"Centre Cultural la Farinera del Clot i diversos espais de la ciutat","Coop. Quesoni",
2019,"Multidisciplinaris i altres","Titularitat privada",Festivals,4,"Seco III Festival Itinerante de Música y Artes Escénicas",10/5/2019,11/5/2019,1000,,"Jardins de les tres xemeneies","NI CONTIGO NI SINTIGO S.L",
2019,Música,"Titularitat privada",Festivals,2,"Sensual ArtMusic Festival",14/2/2019,23/4/2019,,,"Diversos espais de la ciutat","Orodis Investiment, S.L.",
2019,Audiovisuals,"Titularitat privada",Festivals,6,"Serielizados Fest",25/9/2019,29/9/2019,7200,2000,CCCB,"Kottbusser SL",
2019,Lletres,"Titularitat privada",Fires,37,"Setmana del Llibre en Català",6/9/2019,15/9/2019,30000,,"Avinguda de la Catedral","Assoc.  d'Editors en llengua catalana",
2019,Música,"Titularitat privada",Festivals,2,"Share Festival",28/6/2019,29/6/2019,9000,,"Poble Espanyol",EventoXtra,
2019,Música,"Ajuntament de Barcelona",Festivals,,"Sherpa Sonor",13/5/2019,26/7/2019,,,"Diversos espais de la ciutat","Ajuntament de Barcelona",
2019,"Arts escèniques","Titularitat privada",Festivals,4,"Simbiòtic Festival",9/11/2019,1/12/2019,650,,"Diversos espais de la ciutat","We Act Assoc.",
2019,Música,"Ajuntament de Barcelona",Festivals,25,"Simbiruta. Festival Jove de la Guineueta",7/6/2019,8/6/2019,600,,"Parc de la Guineueta","Casal de Joves de la Guineueta",
2019,Música,"Titularitat privada",Festivals,9,SIMFONIC,8/6/2019,8/6/2019,10250,11150,"Diversos espais de la ciutat","Assoc. SIMFONIC",
2019,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,,"Smart City Week",11/11/2019,17/11/2019,,,"Diversos espais de la ciutat","Ajuntament de Barcelona",
2019,Música,"Titularitat privada",Festivals,26,"Sónar. Festival Internacional de Música Avançada i Art Multimèdia",18/7/2019,20/7/2019,105000,,"Fira de Barcelona (Montjuïc i Gran Via L'Hospitalet)","Advanced Music",
2019,Música,"Titularitat privada",Festivals,18,Soundeat,9/3/2019,9/11/2019,35000,,"Fórum i Plaça Monumental ","Music Kitchen SL",
2019,Audiovisuals,"Titularitat privada",Festivals,26,"SUNCINE. Festival internacional de cine del medio ambiente",6/11/2019,14/11/2019,8000,1300,"Cinemes Girona i CosmoCaixa","Assoc. Accions 3E",
2019,"Arts visuals","Titularitat privada",Fires,12,"Swab Barcelona",26/9/2019,29/9/2019,,,,"Espacio de Arte Contemporáneo Diezy7",
2019,"Arts escèniques","Titularitat privada",Festivals,12,"Tap on Barcelona",22/7/2019,29/7/2019,125,,"Luthier Dansa",Claqueteros,
2019,"Multidisciplinaris i altres","Titularitat privada",Festivals,7,"Terrats en cultura",15/4/2019,24/9/2019,1301,525,"Diversos espais de la ciutat",Coincidències,
2019,"Multidisciplinaris i altres","Titularitat privada",Festivals,15,"The Influencers",25/10/2019,26/10/2019,,,"CCCB i altres espais de la ciutat","Assoc. Cultural d-i-n-a",
2019,Música,"Ajuntament de Barcelona",Festivals,4,"Vespres d'estiu",7/7/2019,28/7/2019,7335,,"Castell de Montjuïc ","Castell de Montjuïc ",
2019,Música,"Titularitat privada",Festivals,51,"Voll-Damm Festival de Jazz de Barcelona",28/9/2019,31/12/2019,,,"Diversos espais de la ciutat","The Project Music Company",
2019,"Multidisciplinaris i altres","Titularitat privada",Festivals,5,"Young Gallery Weekend",26/9/2019,20/10/2019,2200,,"Diversos espais de la ciutat","Escalera de Incendios",
2019,Música,"Titularitat privada",Festivals,25,Zeppelin,13/10/2019,14/10/2019,350,,"Teatre CCCB","Orquestra del Caos",
2019,Música,"Ajuntament de Barcelona",Festivals,3,"Zero3. Altaveu d'Accions Culturals",15/6/2019,5/7/2019,580,,"Centre Cívic Convent de Sant Agustí","Centre Cívic Convent de Sant Agustí i Biblioteca Bonnemaison",
2019,Audiovisuals,"Titularitat privada",Festivals,14,Zinemaldia,14/3/2019,17/3/2019,,,"Cinemes Girona i Euskal Etxea de Barcelona","Centre Cultural Euskal Etxea Barcelona",
