Any,Ambit,Titularitat,Tipus,Edicio,NomDelFestival,DataInici,DataFi,Assistents_a_Barcelona,Assistents_fora_de_Barcelona,Espai,Organitzador,Notes_Dades
2013,Música,"Titularitat privada",Festivals,18,BarnaSants,25/1/2013,14/4/2013,8515,,"Diversos espais de la ciutat","Assoc. Promotora de la Fundació Autoria",
2013,"Arts escèniques","Titularitat privada",Festivals,10,BarriBrossa,14/10/2013,20/10/2013,735,,"Diversos espais de la ciutat","La Seca Espai Brossa",
2013,Audiovisuals,"Ajuntament de Barcelona",Festivals,4,"BCN Sports Film",18/4/2013,20/4/2013,2650,,"Museu Olímpic i de l'Esport ","Fundació Barcelona Olímpica",
2013,Lletres,"Ajuntament de Barcelona",Festivals,8,"BCNegra. Trobada de Novel·la Negra de Barcelona",1/2/2013,9/2/2013,6271,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona",
2013,Música,"Titularitat privada",Festivals,1,"Bona Nit Barcelona",20/7/2013,20/7/2013,3102,,"El Poble Espanyol","Fundació Bona Nit Barcelona",
2013,Música,"Titularitat privada",Festivals,2,"Campi qui Boogie! Festival Internac. de Boogie Woogie de Barcelona",1/9/2013,1/9/2013,,,,"Coloma & Co Boogie Woogie Produccions",
2013,Música,"Titularitat privada",Festivals,3,"Cau d'Orella",19/3/2013,23/3/2013,2170,,"Diversos espais de la ciutat","Assoc. Cau d'Orella",
2013,Audiovisuals,"Ajuntament de Barcelona",Festivals,23,"Cicle de Cinema de Dones",21/10/2013,18/12/2013,,,"Cinemes Alexandra","CIRD. Centre d'Informació i Recursos per a les Dones",
2013,Audiovisuals,"Titularitat privada",Festivals,2,"Cinema Lliure a la Platja. Mostra de cinema independent",25/7/2013,29/8/2013,10000,,"Platja de Sant Sebastià","Mago Audiovisual Production",
2013,Música,"Titularitat privada",Festivals,20,"Ciutat Flamenco",23/5/2013,26/5/2013,2000,,"Mercat de les Flors","Taller de Músics",
2013,Audiovisuals,"Consorci o fundació amb presència administracions públiques",Festivals,1,"Collage Exquisit",10/1/2013,13/1/2013,,,,CCCB,
2013,Lletres,"Titularitat privada",Fires,31,"Còmic Barcelona",11/4/2013,14/4/2013,106000,,"Fira de Barcelona",Ficòmic,
2013,Lletres,"Titularitat privada",Festivals,7,"Como Pedro por mi casa",4/11/2013,7/11/2013,500,,"Diversos espais de la ciutat","Julia Pelletier",
2013,Música,"Titularitat privada",Festivals,5,"Concerts de l'Estiu al Poble Espanyol",2/5/2013,10/8/2013,,,,"Poble Espanyol",
2013,Música,"Titularitat privada",Festivals,2,Connexions,12/10/2013,17/11/2013,693,,"Sala Apolo","Taller de Músics",
2013,Audiovisuals,"Titularitat privada",Festivals,16,"Curt Ficcions Barcelona",26/4/2013,9/5/2013,1652,,"Diversos espais de la ciutat","Curt Ficcions",
2013,"Arts visuals","Ajuntament de Barcelona",Festivals,1,"D-IVE Mobile Photography Festival",19/4/2013,21/4/2013,,,,"Museu del Disseny de Barcelona",
2013,Audiovisuals,"Titularitat privada",Festivals,3,"D'A Film Festival Barcelona",25/4/2013,2/5/2013,10000,,"Diversos espais de la ciutat",Noucinemart,
2013,"Arts escèniques","Titularitat privada",Festivals,4,"Dansa Ara",6/11/2013,28/11/2013,390,,"La Pedrera","Fundació Catalunya - La Pedrera",
2013,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,2,"DAU Barcelona",14/12/2013,15/12/2013,9000,,"Fabra i Coats","Institut de Cultura. Ajuntament de Barcelona",
2013,Música,"Titularitat privada",Festivals,8,"De Cajón. Festival Flamenco de Barcelona",1/1/2013,7/6/2013,6922,,"Diversos espais de la ciutat","The Project Music Company",
2013,"Multidisciplinaris i altres","Titularitat privada",Festivals,19,DeProp,10/10/2013,5/11/2013,737,,"Auditori de la Pedrera","Fundació Catalunya - La Pedrera",
2013,Audiovisuals,"Titularitat privada",Festivals,10,"Diàspora. Mostra de Cinema Colombià",21/10/2013,31/10/2013,2532,,"Diversos espais de la ciutat","Imago Gestiona",
2013,Audiovisuals,"Titularitat privada",Festivals,16,DocsBarcelona,28/5/2013,2/6/2013,6355,,"Diversos espais de la ciutat","Paral·lel 40",
2013,"Arts visuals","Titularitat privada",Festivals,10,"Drap-Art. Festival Internacional de Reciclatge Artístic de Catalunya",14/12/2013,31/12/2013,7586,,CCCB,Drap-Art,
2013,Música,"Titularitat privada",Festivals,16,"EH SONA! Festival de Música Basca a Barcelona",25/10/2013,5/12/2013,15000,,"Diversos espais de la ciutat","Centre Cultural Euskal Etxea Barcelona",
2013,"Multidisciplinaris i altres","Titularitat privada",Festivals,1,"El Dia Minimúsica",21/4/2013,21/4/2013,800,,"Fabra i Coats","Minimúsica ",
2013,Audiovisuals,"Titularitat privada",Festivals,6,"El Meu Primer Festival",16/11/2013,24/11/2013,7246,,"Diferents espais de la ciutat","Assoc. Isla Elefante Projectes Culturals",
2013,Música,"Titularitat privada",Festivals,15,"Els Grans del Gospel",11/12/2013,29/12/2013,4600,,"Palau de la Música","The Project Music Company",
2013,Música,"Consorci o fundació amb presència administracions públiques",Festivals,5,Emergència!,16/2/2013,16/2/2013,735,,CCCB,CCCB,
2013,Música,"Ajuntament de Barcelona",Festivals,2,"Ermessenda Pop Festival",8/6/2013,8/6/2013,,,"Centre Cívic Urgell","Centre Cívic d'Urgell",
2013,"Arts escèniques","Titularitat privada",Festivals,12,"Escena Poblenou",17/10/2013,20/10/2013,5000,,"Diferents espais de la ciutat","Assoc. Festival de Creació Contemporània Poblenou",
2013,"Multidisciplinaris i altres","Titularitat privada",Festivals,3,"FADfest. The festival of all design",11/6/2013,11/7/2013,57785,,"Disseny Hub Barcelona",FAD,
2013,"Arts visuals","Titularitat privada",Festivals,19,"Fem Art",3/10/2013,31/10/2013,400,,"Ca la Dona","Col·lectiu FemArt",
2013,Música,"Titularitat privada",Festivals,8,Festigàbal,19/8/2013,21/8/2013,10600,,"Pl. Rovira i Trias","Assoc. Cultural Heliogàbal",
2013,"Multidisciplinaris i altres","Titularitat privada",Festivals,1,Festiu,16/6/2013,28/7/2013,2465,,"Diversos espais de la ciutat","Assoc. Cultural ATTO",
2013,Audiovisuals,"Titularitat privada",Festivals,4,"Festival Antic Horror Picture Show",31/10/2013,31/10/2013,78,,"Antic Teatre","Antic Teatre i Guillem Puig",
2013,"Multidisciplinaris i altres","Consorci o fundació amb presència administracions públiques",Festivals,12,"Festival Àsia",20/9/2013,24/9/2013,,,,"Casa Àsia",
2013,"Arts escèniques","Titularitat privada",Festivals,6,"Festival Barcelona en Butoh",4/11/2013,16/11/2013,500,,"Diferents espais de la ciutat","Assoc. Cultural Cos Transitori",
2013,Audiovisuals,"Ajuntament de Barcelona",Festivals,10,"Festival Barcelona VisualSound",3/5/2013,17/5/2013,2100,,"Diferents espais de la ciutat","Ajuntament de Barcelona",
2013,"Arts escèniques","Titularitat privada",Festivals,7,"Festival Barcino",8/7/2013,28/7/2013,455,,"Almeria Teatre","Almeria Teatre",
2013,Música,"Titularitat privada",Festivals,23,"Festival Cante Flamenco de la Mina",6/7/2013,7/7/2013,6500,,"Parc del Besos","Centro Cultural Gitano de la Mina",
2013,"Multidisciplinaris i altres","Altres administracions públiques",Festivals,3,"Festival Catalunya Celta",20/7/2013,21/7/2013,1000,,"Pl. Can Basté","Assoc. Catalunya Celta",
2013,Música,"Titularitat privada",Festivals,6,"Festival Cruïlla",11/7/2013,12/7/2013,31000,,"Parc del Fòrum","Barcelona Events Musicals SL",
2013,Música,"Titularitat privada",Festivals,11,"Festival de Blues de Barcelona",11/7/2013,21/7/2013,3000,,"Parc Central de Nou Barris","Assoc. Capibola Blues",
2013,Audiovisuals,"Titularitat privada",Festivals,1,"Festival de Cinema Alemany",14/6/2013,16/6/2013,924,,"Cinemes Girona","Paco Poch Cinema",
2013,Audiovisuals,"Titularitat privada",Festivals,5,"Festival de Cinema en Creative Commons de Barcelona. BccN",9/5/2013,12/5/2013,1100,,"Auditori del MACBA","Assoc. Panorama 180",
2013,Audiovisuals,"Titularitat privada",Festivals,10,"Festival de Cinema i Drets Humans de Barcelona",16/5/2013,26/5/2013,8000,,"Diversos espais de la ciutat","Drets en acció",
2013,Audiovisuals,"Titularitat privada",Festivals,15,"Festival de Cinema Jueu de Barcelona",9/6/2013,16/6/2013,3800,,"Diversos espais de la ciutat","Assoc. Festival de Cinema Jueu a Barcelona",
2013,"Arts escèniques","Titularitat privada",Festivals,10,"Festival de Claqué de Barcelona",12/5/2013,19/5/2013,,,,"Assoc. Tot Pel Claqué",
2013,"Multidisciplinaris i altres","Titularitat privada",Festivals,11,"Festival de Cultura Raval(s)",1/1/2013,31/12/2013,3500,,"Barri del Raval","Fundació Tot Raval",
2013,Música,"Titularitat privada",Festivals,4,"Festival de Flamenco Carmen Amaya",9/11/2013,10/11/2013,,,"El Poble Espanyol","El Tablao de Carmen",
2013,Música,"Ajuntament de Barcelona",Festivals,,"Festival de Música als Parcs",2/6/2013,30/8/2013,13000,,,"Ajuntament de Barcelona",
2013,Música,"Consorci o fundació amb presència administracions públiques",Festivals,35,"Festival de Música Antiga de Barcelona",15/2/2013,27/6/2013,33803,,"Liceu, Palau de la Música i L'Auditori","L'Auditori, Palau de la Música Catalana i Gran Teatre del Liceu",
2013,Lletres,"Titularitat privada",Festivals,21,"Festival de Polipoesia de Barcelona",22/11/2013,22/11/2013,,,,"La Papa (Performers, Artistes i Poetes Associats)",
2013,"Arts escèniques","Titularitat privada",Festivals,4,"Festival de Titelles de Barcelona",22/3/2013,24/3/2013,1388,,"Poble Espanyol","PEMSA SAU",
2013,Lletres,"Titularitat privada",Festivals,6,"Festival del Llibre d'Artista i la Petita Edició",23/4/2013,26/4/2013,3000,,"Diversos espais de la ciutat",ILDE,
2013,Música,"Titularitat privada",Festivals,14,"Festival del Mil·lenni",1/1/2013,30/5/2013,25000,,"Diversos espais de la ciutat","Concert Studio",
2013,Música,"Titularitat privada",Festivals,15,"Festival del Mil·lenni",25/11/2013,31/12/2013,12000,,"Diversos espais de la ciutat","Concert Studio",
2013,"Arts escèniques","Titularitat privada",Festivals,9,"Festival elPetit",9/11/2013,24/11/2013,2516,,"Mercat de les Flors",Imaginart,
2013,Música,"Ajuntament de Barcelona",Festivals,14,"Festival Flamenco Nou Barris",27/6/2013,29/6/2013,600,,"Pati de la Seu del Districte Nou Barris","Assoc. Promotora per a la Fundació Catalunya Arte Flamenco",
2013,Música,"Titularitat privada",Festivals,26,"Festival Folk Internacional Tradicionàrius",11/1/2013,22/3/2013,10000,,"Diversos espais de la ciutat","Assoc. Cultural TRAM",
2013,Audiovisuals,"Titularitat privada",Festivals,11,"Festival In-Edit",24/10/2013,3/11/2013,30972,,"Diversos espais de la ciutat","Inedit Producciones",
2013,Audiovisuals,"Titularitat privada",Festivals,1,"Festival Inclús",30/11/2013,1/12/2013,120,,"Cinemes Girona","Assoc. Inclús",
2013,"Arts visuals","Consorci o fundació amb presència administracions públiques",Festivals,8,"Festival Internacional d'Arquitectura eme3",26/6/2013,28/7/2013,10000,,"Fabra i Coats","ADN Asociación Cultural Multidisciplinar",
2013,Música,"Titularitat privada",Festivals,1,"Festival Internacional de Boleros",13/6/2013,18/6/2013,,,,"Comunicamanagers & Mas i Mas",
2013,Música,"Titularitat privada",Festivals,48,"Festival Internacional de Cant Coral a Barcelona",7/7/2013,13/7/2013,550,,"Diversos espais de la ciutat","Federació Catalana d'Entitats Corals",
2013,Audiovisuals,"Titularitat privada",Festivals,13,"Festival Internacional de Cinema Gai i Lèsbic de Barcelona",16/10/2013,27/10/2013,4313,,"Filmoteca de Catalunya i Casa Amèrica","Assoc. Cultural FICGLB",
2013,Música,"Titularitat privada",Festivals,2,"Festival Internacional de Música Catalana",18/7/2013,5/9/2013,,,"Museu Europeu d'Art Modern. MEAM",PROVISIONAL,
2013,"Arts escèniques","Titularitat privada",Festivals,9,"Festival Internacional de Putxinel·lis d'Hivern",6/12/2013,31/12/2013,,,,"Teatre La Puntual SL",
2013,Música,"Titularitat privada",Festivals,1,"Festival Jardins de Pedralbes",20/6/2013,8/7/2013,13930,,"Jardins del Palau Reial de Pedralbes","Concert Studio",
2013,Música,"Titularitat privada",Festivals,23,"Festival l'Hora del Jazz. Memorial Tete Montoliu",1/9/2013,22/9/2013,6000,,"Plaça de la Vila de Gràcia","Assoc. de Músics de Jazz i Música Moderna de Catalunya",
2013,Música,"Titularitat privada",Festivals,18,"Festival LEM",4/10/2013,19/10/2013,4726,,"Diversos espais de la ciutat","Gràcia Territori Sonor",
2013,Música,"Titularitat privada",Festivals,24,"Festival MPB. Festival de Música Popular de Barcelona",10/10/2013,10/11/2013,12000,,"Diversos espais de la ciutat","Zingaria Produccions SL",
2013,Música,"Altres administracions públiques",Festivals,,"Festival Pròxims",18/7/2013,18/7/2013,,,"Poble Espanyol","Producciones Animadas",
2013,"Arts escèniques","Consorci o fundació amb presència administracions públiques",Festivals,2,"Festival Sâlmon d'Arts Vives de Barcelona",19/10/2013,3/11/2013,2276,,"Mercat de les Flors i Graner fàbrica de creació","Mercat de les Flors i Graner",
2013,"Arts escèniques","Titularitat privada",Festivals,10,"Festival Shakespeare",6/6/2013,12/6/2013,2044,,"Diversos espais de la ciutat","Assoc. Festival Shakespeare",
2013,Audiovisuals,"Titularitat privada",Festivals,17,"FIAB. Festival Internacional de l'Audiovisual de Barcelona",12/11/2013,16/11/2013,,,"CaixaForum Barcelona","Observatori Europeu de Televisió Infantil",
2013,Audiovisuals,"Titularitat privada",Festivals,3,"Film & Cook. Festival de Cinema i Gastronomia",21/11/2013,24/11/2013,,,,"Fundación Cultura y Gastronomía",
2013,Lletres,"Titularitat privada",Fires,62,"Fira del Llibre d'Ocasió Antic i Modern",20/9/2013,6/10/2013,,,,"Gremi de Llibreters de Vell de Catalunya",
2013,Lletres,"Titularitat privada",Festivals,3,"Flic. Festival de literatures i arts infantil i juvenil",1/1/2013,31/1/2013,1500,,"Diversos espais de la ciutat","Assoc. Tantàgora Serveis Culturals",
2013,Lletres,"Titularitat privada",Festivals,4,"Flic. Festival de literatures i arts infantil i juvenil",1/12/2013,31/12/2013,3000,,"Diversos espais de la ciutat","Assoc. Tantàgora Serveis Culturals",
2013,Audiovisuals,"Titularitat privada",Festivals,8,"Flux. Festival de Vídeo d'Autor",11/2/2013,22/12/2013,1800,,"Arts Santa Mònica i Antic Teatre","Habitual Video Team",
2013,Audiovisuals,"Consorci o fundació amb presència administracions públiques",Festivals,12,Gandules,6/8/2013,22/8/2013,5916,,CCCB,CCCB,
2013,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,37,"Grec Festival de Barcelona",1/7/2013,31/7/2013,66585,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona",
2013,Música,"Titularitat privada",Festivals,24,"Guitar Bcn",6/2/2013,16/6/2013,20043,,"Diversos espais de la ciutat","The Project Music Company",
2013,"Multidisciplinaris i altres","Titularitat privada",Festivals,10,"Hipnotik Festival",14/9/2013,14/9/2013,,,CCCB,"Hipnotik Factory",
2013,"Multidisciplinaris i altres","Titularitat privada",Festivals,4,"IDN. Imatge, Dansa i Nous Mitjans",4/2/2013,23/2/2013,2600,,"Mercat de les Flors","Assoc. NU2'S i Mercat de les Flors",
2013,Audiovisuals,"Titularitat privada",Festivals,5,"ImagineIndia Film Festival Barcelona",25/5/2013,23/6/2013,790,,"Casa Àsia i Filmoteca de Catalunya","Asian Films",
2013,Música,"Titularitat privada",Festivals,,"International Choral Festival Barcelona",16/11/2013,16/11/2013,,,"Petit Palau",PROVISIONAL,
2013,Lletres,"Consorci o fundació amb presència administracions públiques",Festivals,7,Kosmòpolis,14/3/2013,16/3/2013,,,,CCCB,
2013,Audiovisuals,"Titularitat privada",Festivals,20,"L'Alternativa. Festival de Cinema Independent de Barcelona",18/11/2013,24/11/2013,,,,"La Fàbrica de Cinema Alternatiu de Barcelona",
2013,Música,"Titularitat privada",Festivals,13,"La Pedrera Jazz",20/6/2013,7/9/2013,10147,,"La Pedrera","Fundació Catalunya - La Pedrera",
2013,Música,"Titularitat privada",Festivals,1,"LIED Festival Victoria de los Ángeles",9/12/2013,14/12/2013,950,,"Diversos espais de la ciutat","Fund. Victoria de los Ángeles",
2013,Lletres,"Titularitat privada",Festivals,9,"Literaldia. L'Euskal Herria d'avui, en la literatura",3/4/2013,26/4/2013,1000,,"CC Euskal Etxea","Centre Cultural Euskal Etxea Barcelona",
2013,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,2,"Llum BCN",12/2/2013,17/2/2013,,,"Diversos espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona",
2013,"Arts visuals","Titularitat privada",Fires,,"Loop Fair",16/5/2013,25/5/2013,6000,,"Diversos espais de la ciutat","Screen Projects S.L.",
2013,"Arts visuals","Titularitat privada",Festivals,11,"Loop Festival",16/5/2013,25/5/2013,135000,,"Diferents espais de la ciutat","Screen Projects S.L.",
2013,"Arts escèniques","Titularitat privada",Festivals,4,"Màgicus. Festival de Màgia Jove de Barcelona",18/10/2013,20/10/2013,210,,"Diferents espais de la ciutat","Lluïsos de Gràcia",
2013,Lletres,"Titularitat privada",Fires,19,"Manga Barcelona",31/10/2013,3/11/2013,115000,,,Ficòmic,
2013,Audiovisuals,Mixta,Festivals,25,"Marató de Cinema Fantàstic i de Terror de Sants",11/11/2013,16/11/2013,2700,,"Auditori de les Cotxeres de Sants i altres espais","Aj. de BCN i Secretariat d'Entitats de Sants, Hostafrancs i la Bordeta",
2013,Música,"Titularitat privada",Festivals,11,"Mas i Mas Festival",26/7/2013,11/9/2013,37339,,"Diversos espais de la ciutat","Pelaimas, SL",
2013,Audiovisuals,"Titularitat privada",Festivals,5,"Mecal Air",31/5/2013,30/8/2013,10400,,"Poble Espanyol","Assoc.  Mecal",
2013,Audiovisuals,"Titularitat privada",Festivals,15,"Mecal. Festival Internacional de Curtmetratges de Barcelona",4/4/2013,28/4/2013,12000,,"Diversos espais de la ciutat","Assoc.  Mecal",
2013,"Arts escèniques","Ajuntament de Barcelona",Festivals,4,"Mercè Arts de Carrer. MAC",20/9/2013,24/9/2013,169694,,"Diferents espais de la ciutat","Institut de Cultura. Ajuntament de Barcelona",
2013,Música,"Titularitat privada",Festivals,18,"Minifestival de Música i Cultura Independent de Barcelona",23/2/2013,23/2/2013,900,,"Diversos espais de la ciutat","Assoc.  Minifestival de Música Independent",
2013,"Multidisciplinaris i altres","Titularitat privada",Festivals,3,MIRA,14/11/2013,16/11/2013,2500,,"Fabra i Coats i CCCB","NEW MEDIA ARTS S.L",
2013,Audiovisuals,"Titularitat privada",Festivals,3,"MIRADOCS. Barcelona Mirades Documentals",16/1/2013,25/1/2013,400,,"Casa Elizalde","Cineclub Barcelona Espai de Cinema",
2013,Lletres,"Ajuntament de Barcelona",Festivals,9,"Món Llibre",13/4/2013,14/4/2013,20000,,"MACBA, CCCB","Institut de Cultura. Ajuntament de Barcelona",
2013,Audiovisuals,"Titularitat privada",Festivals,2,"Mostra de Cinema Alemany Contemporani",10/10/2013,15/11/2013,,,"Filmoteca de Catalunya",PROVISIONAL,
2013,Audiovisuals,"Titularitat privada",Festivals,,"Mostra de Cinema Italià de Barcelona. MCIB",13/12/2013,19/12/2013,,,"Cinemes Verdi i La Pedrera","Istituto Luce Cinecittà",
2013,Audiovisuals,"Titularitat privada",Festivals,3,"Mostra de Curtmetratge per la Identitat-Catalunya",2/12/2013,4/12/2013,407,," Casa Amèrica ","Assoc. Crear per la Identitat i la Memòria",
2013,Audiovisuals,"Titularitat privada",Festivals,12,"Mostra de Curtmetratges Dr. Mabuse",1/6/2013,15/6/2013,900,,"Diversos espais de la ciutat","La Jarra Azul",
2013,"Arts escèniques","Titularitat privada",Festivals,18,"Mostra de Teatre de Barcelona",21/10/2013,13/11/2013,570,,"Teatre del Raval",Artípolis,
2013,Audiovisuals,"Titularitat privada",Festivals,18,"Mostra FIRE!! de cinema LGTBI de Barcelona",4/7/2013,14/7/2013,6810,,"Diversos espais de la ciutat","Casal Lambda",
2013,Audiovisuals,"Titularitat privada",Festivals,21,"Mostra Internacional de Films de Dones de Barcelona",1/1/2013,31/12/2013,5000,,"Diversos espais de la ciutat","Drac Màgic. Cooperativa de Promoció de Mitjans Audiovisuals",
2013,Lletres,"Titularitat privada",Festivals,4,"Munt de Mots. Festival de Narració Oral de Barcelona",19/10/2013,26/10/2013,2130,,"Diversos espais de la ciutat","Assoc.  Munt de Paraules",
2013,Audiovisuals,"Titularitat privada",Festivals,7,"Musiclip Festival",25/11/2013,30/11/2013,,,,"Activa Films",
2013,Música,Mixta,Festivals,11,"Músics al Metro de Barcelona",30/11/2013,30/11/2013,,,,"TMB i AMUC BCN",
2013,"Arts escèniques","Titularitat privada",Festivals,13,"Novembre Vaca",9/11/2013,28/11/2013,,,,"Projecte Vaca",
2013,"Arts escèniques","Titularitat privada",Festivals,2,"Noves Escenes, Noves Mirades",7/2/2013,28/2/2013,383,,"La Pedrera","Fundació Catalunya - La Pedrera",
2013,"Multidisciplinaris i altres","Titularitat privada",Festivals,5,"nunOff. Festival de Creació Emergent de Barcelona",10/7/2013,20/7/2013,2000,,"Oratori Sant Felip Neri",nunArt,
2013,"Multidisciplinaris i altres","Titularitat privada",Festivals,13,OFFF,6/6/2013,8/6/2013,,,,"99 Produccions S.L.",
2013,"Arts visuals","Titularitat privada",Festivals,3,"OjodePez Photo Meeting Barcelona",26/6/2013,28/6/2013,,,"La Virreina Centre de la Imatge","La Fàbrica i La Virreina Centre de la Imatge",
2013,"Multidisciplinaris i altres","Titularitat privada",Festivals,2,"Piknic Electronik",2/6/2013,22/9/2013,,,"Jardins Joan Brossa","Piknic Electronik Barcelona",
2013,Música,"Titularitat privada",Festivals,13,"Primavera Sound",22/5/2013,26/5/2013,171190,,"Parc del Fòrum i sales de concerts","Primavera Sound",
2013,"Arts escèniques","Titularitat privada",Festivals,4,"Primavera Vaca",27/5/2013,17/6/2013,,,"Seu de la SGAE i la Fundació Autor a Catalunya","Projecte Vaca",
2013,"Multidisciplinaris i altres","Consorci o fundació amb presència administracions públiques",Festivals,1,"Primera Persona",3/5/2013,4/5/2013,1019,,CCCB,CCCB,
2013,Audiovisuals,"Titularitat privada",Festivals,11,"Sala Montjuïc",30/6/2013,7/8/2013,34266,,"Fossar de Santa Eulàlia del Castell de Montjïuic","Assoc. Cultural Modiband",
2013,Música,"Titularitat privada",Festivals,,"Salsa & Latin Jazz Festival (dins de Concerts de l'Estiu del Poble Espanyol)",27/7/2013,27/7/2013,,,,"La Trifulca",
2013,"Arts escèniques","Titularitat privada",Festivals,4,"Setmana de l'Humor Llatinoamericà",11/11/2013,16/11/2013,1000,,"Casa Amèrica Catalunya i Teatre Poliorama","Casa Amèrica Catalunya",
2013,Lletres,"Titularitat privada",Fires,31,"Setmana del Llibre en Català",6/9/2013,15/9/2013,,,,"Assoc.  d'Editors en llengua catalana",
2013,Música,"Ajuntament de Barcelona",Festivals,19,"Simbiruta. Festival Jove de la Guineueta",7/6/2013,8/6/2013,,,,"Casal de Joves de la Guineueta",
2013,Música,"Titularitat privada",Festivals,3,SIMFONIC,8/6/2013,8/6/2013,17000,,"Diversos espais de la ciutat","Assoc. SIMFONIC",
2013,Audiovisuals,"Titularitat privada",Festivals,9,"Sólo para Cortos",12/3/2013,17/3/2013,1500,,"Diversos espais de la ciutat","Assoc. pel Foment del Curtmetratge Social i Casal de Joves de Prosperitat",
2013,Música,"Titularitat privada",Festivals,20,"Sónar. Festival Internacional de Música Avançada i Art Multimèdia",13/6/2013,15/6/2013,121594,,"Fira de Barcelona","Advanced Music",
2013,Audiovisuals,"Titularitat privada",Festivals,20,"SUNCINE. Festival internacional de cine del medio ambiente",1/11/2013,10/11/2013,6000,,"Diversos espais de la ciutat","Assoc. Accions 3E",
2013,"Arts visuals","Titularitat privada",Fires,6,"Swab Barcelona",3/10/2013,6/10/2013,15000,,"Fira de Barcelona","Espacio de Arte Contemporáneo Diezy7",
2013,"Multidisciplinaris i altres","Titularitat privada",Festivals,10,"The Influencers",7/11/2013,9/11/2013,,,"Diversos espais de la ciutat","Assoc. Cultural d-i-n-a",
2013,Audiovisuals,"Titularitat privada",Festivals,3,"Toon a Ville",22/6/2013,25/6/2013,400,,"Cinemes Verdi i Palau de la Virreina","Soon in Tokyo - Luvània SL",
2013,"Multidisciplinaris i altres","Titularitat privada",Festivals,2,"Transeuropa Festival",18/10/2013,20/10/2013,150,,"Pou de la figuera i casal del barri del Casc Antic","Alternativas Europeas Barcelona",
2013,Música,"Altres administracions públiques",Festivals,1,"Trash An'Ready - Reggae Festival",10/8/2013,10/8/2013,3700,,"Poble Espanyol","Doctor Music Concerts",
